,unique_mos_id,shield_no,complaint_id,mos_ethnicity,mos_gender,mos_age_incident,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,contact_reason,Substantiated
28123,483,10902,23856,White,M,41,Black,Male,33,Abuse of Authority,Stop,9,PD suspected C/V of violation/crime - street,False
28124,483,10902,30196,White,M,44,Hispanic,Male,27,Force,Physical force,6,Moving violation,False
28125,483,10902,30196,White,M,44,Hispanic,Male,27,Force,Chokehold,6,Moving violation,False
28126,483,10902,30196,White,M,44,Hispanic,Male,27,Abuse of Authority,Property damaged,6,Moving violation,False
28127,483,10902,30196,White,M,44,Hispanic,Male,27,Force,Other,6,Moving violation,False
28128,483,10902,33285,White,M,45,White,Male,37,Discourtesy,Action,6,Moving violation,True
28129,483,10902,35970,White,M,46,Other Race,Male,25,Discourtesy,Word,6,Moving violation,True
28130,483,10902,35970,White,M,46,Other Race,Male,25,Abuse of Authority,Vehicle stop,6,Moving violation,False
28131,483,10902,35970,White,M,46,Other Race,Male,25,Offensive Language,Ethnicity,6,Moving violation,False
28132,483,10902,35970,White,M,46,Other Race,Male,25,Discourtesy,Action,6,Moving violation,False
28133,483,10902,39220,White,M,48,Black,Male,61,Discourtesy,Word,6,Moving violation,True
28134,4868,6790,28510,White,M,22,Black,Male,29,Abuse of Authority,Vehicle search,43,PD suspected C/V of violation/crime - auto,False
28135,4868,6790,31994,White,M,24,Hispanic,Male,14,Force,Physical force,45,PD suspected C/V of violation/crime - auto,False
28136,4868,6790,32770,White,M,24,Hispanic,Female,44,Abuse of Authority,Threat of arrest,45,Report-dispute,False
28137,4868,6790,32770,White,M,24,Hispanic,Female,44,Discourtesy,Word,45,Report-dispute,True
28138,4868,6790,38169,White,M,26,Hispanic,Male,50,Force,Hit against inanimate object,45,PD suspected C/V of violation/crime - bldg,False
28139,4868,6790,38169,White,M,26,Hispanic,Male,50,Force,Physical force,45,PD suspected C/V of violation/crime - bldg,False
28140,4872,20679,32374,White,M,33,,,,Abuse of Authority,Premises entered and/or searched,45,Report-domestic dispute,False
28141,4872,20679,13842,White,M,25,White,Female,31,Abuse of Authority,Refusal to provide name/shield number,45,Report-noise/disturbance,True
28142,4899,10662,8418,White,M,27,Hispanic,Male,20,Force,Physical force,46,C/V requested info from officer,False
28143,4899,10662,19211,White,M,32,White,Male,22,Abuse of Authority,Vehicle search,45,PD suspected C/V of violation/crime - auto,False
28144,4899,10662,37434,White,M,39,Hispanic,Male,24,Abuse of Authority,Other,45,Other violation of VTL,True
28145,4899,10662,37434,White,M,39,Hispanic,Male,24,Abuse of Authority,Threat of force (verbal or physical),45,Other violation of VTL,True
28146,4899,10662,37434,White,M,39,Hispanic,Male,24,Discourtesy,Word,45,Other violation of VTL,True
28147,4904,26339,38252,White,M,30,White,Female,71,Abuse of Authority,Refusal to provide name/shield number,45,C/V requested investigation of crime,False
28148,4904,26339,38252,White,M,30,White,Female,41,Abuse of Authority,Forcible Removal to Hospital,45,C/V requested investigation of crime,True
28149,4904,26339,38252,White,M,30,White,Female,41,Force,Physical force,45,C/V requested investigation of crime,False
28150,4904,26339,38252,White,M,30,White,Female,41,Abuse of Authority,Threat of arrest,45,C/V requested investigation of crime,False
28151,4904,26339,42884,White,M,32,White,Male,67,Abuse of Authority,Forcible Removal to Hospital,45,EDP aided case,False
28152,4905,,3345,Hispanic,M,28,,,,Force,Push/Shove,49,Summons/Complainant,False
28153,4905,,3345,Hispanic,M,28,,,,Abuse of Authority,Threat of Arrest,49,Summons/Complainant,False
28154,4905,,3345,Hispanic,M,28,,,,Discourtesy,Nasty Words,49,Summons/Complainant,False
28155,4905,,3629,Hispanic,M,29,Black,Male,37,Force,Push/Shove,47,,False
28156,4905,,3629,Hispanic,M,29,Black,Male,37,Abuse of Authority,Question and/or stop,47,,False
28157,4905,,17457,Hispanic,M,39,Black,Male,23,Abuse of Authority,Stop,44,PD suspected C/V of violation/crime - street,False
28158,4905,,22000,Hispanic,M,40,Black,Female,49,Abuse of Authority,Seizure of property,44,C/V intervened on behalf of/observed encounter w/3rd party,False
28159,4905,,22483,Hispanic,M,41,Hispanic,Male,20,Abuse of Authority,Threat of force (verbal or physical),44,PD suspected C/V of violation/crime - bldg,False
28160,4905,,25458,Hispanic,M,42,White,Male,20,Abuse of Authority,Question,44,Report of other crime,False
28161,4905,,26042,Hispanic,M,42,Black,Male,38,Force,Pepper spray,44,Report-dispute,False
28162,4905,,26042,Hispanic,M,42,Black,Male,38,Force,Physical force,44,Report-dispute,False
28163,4905,,26559,Hispanic,M,42,Black,Female,34,Force,Flashlight as club,44,PD suspected C/V of violation/crime - street,False
28164,4905,,26559,Hispanic,M,42,Black,Female,34,Abuse of Authority,Threat of arrest,44,PD suspected C/V of violation/crime - street,False
28165,4905,,26559,Hispanic,M,42,Black,Female,34,Offensive Language,Gender,44,PD suspected C/V of violation/crime - street,True
28166,4905,,26559,Hispanic,M,42,Black,Female,34,Offensive Language,Race,44,PD suspected C/V of violation/crime - street,False
28167,4905,,33583,Hispanic,M,45,,,,Abuse of Authority,Premises entered and/or searched,47,PD suspected C/V of violation/crime - street,False
28168,4905,,43037,Hispanic,M,49,Hispanic,Male,39,Abuse of Authority,Threat of arrest,45,Moving violation,False
28169,4905,,43037,Hispanic,M,49,Hispanic,Male,39,Abuse of Authority,Seizure of property,45,Moving violation,False
28170,4913,26923,39555,Hispanic,M,39,Hispanic,Female,24,Abuse of Authority,Vehicle search,45,Parking violation,True
28171,4928,14441,19211,Hispanic,M,33,White,Male,22,Force,Physical force,45,PD suspected C/V of violation/crime - auto,False
28172,4928,14441,19211,Hispanic,M,33,White,Male,22,Abuse of Authority,Frisk,45,PD suspected C/V of violation/crime - auto,True
28173,4928,14441,19935,Hispanic,M,33,Hispanic,Male,19,Abuse of Authority,Threat of force (verbal or physical),40,Other,False
28174,4928,14441,34077,Hispanic,M,39,,,,Abuse of Authority,Gun Drawn,45,Moving violation,False
28175,4928,14441,34077,Hispanic,M,39,Hispanic,Male,35,Discourtesy,Word,45,Moving violation,False
28176,4928,14441,34077,Hispanic,M,39,Hispanic,Male,25,Discourtesy,Word,45,Moving violation,False
28177,4928,14441,34077,Hispanic,M,39,Hispanic,Male,25,Abuse of Authority,Property damaged,45,Moving violation,False
28178,4928,14441,34077,Hispanic,M,39,Hispanic,Male,25,Abuse of Authority,Threat of arrest,45,Moving violation,False
28179,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Abuse of Authority,Threat to damage/seize property,45,Other violation of VTL,False
28180,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Abuse of Authority,Vehicle search,45,Other violation of VTL,True
28181,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Discourtesy,Word,45,Other violation of VTL,True
28182,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Abuse of Authority,Other,45,Other violation of VTL,True
28183,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Abuse of Authority,Threat of summons,45,Other violation of VTL,True
28184,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Abuse of Authority,Seizure of property,45,Other violation of VTL,True
28185,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Force,Gun Pointed,45,Other violation of VTL,True
28186,4928,14441,37434,Hispanic,M,40,Hispanic,Male,23,Abuse of Authority,Refusal to provide name/shield number,45,Other violation of VTL,True
28187,4928,14441,37434,Hispanic,M,40,Hispanic,Male,24,Abuse of Authority,Threat of force (verbal or physical),45,Other violation of VTL,True
28188,4936,16281,38373,White,M,26,Asian,Male,19,Abuse of Authority,Frisk,45,PD suspected C/V of violation/crime - street,True
28189,4936,16281,38373,White,M,26,Asian,Male,24,Abuse of Authority,Frisk,45,PD suspected C/V of violation/crime - street,True
28190,4936,16281,38373,White,M,26,Asian,Male,19,Abuse of Authority,Search (of person),45,PD suspected C/V of violation/crime - street,False
28191,4936,16281,38373,White,M,26,Asian,Male,23,Abuse of Authority,Stop,45,PD suspected C/V of violation/crime - street,False
28192,4936,16281,38373,White,M,26,Asian,Male,24,Abuse of Authority,Search (of person),45,PD suspected C/V of violation/crime - street,False
28193,4946,14881,38373,White,M,25,Asian,Male,23,Abuse of Authority,Search (of person),45,PD suspected C/V of violation/crime - street,True
28194,4946,14881,38373,White,M,25,Asian,Male,23,Abuse of Authority,Frisk,45,PD suspected C/V of violation/crime - street,True
28195,4946,14881,38373,White,M,25,Asian,Male,23,Abuse of Authority,Vehicle search,45,PD suspected C/V of violation/crime - street,False
28196,4946,14881,38373,White,M,25,Asian,Male,23,Abuse of Authority,Stop,45,PD suspected C/V of violation/crime - street,False
28197,4946,14881,38373,White,M,25,,Male,20,Abuse of Authority,Search (of person),45,PD suspected C/V of violation/crime - street,False
28198,4946,14881,38373,White,M,25,,Male,20,Abuse of Authority,Frisk,45,PD suspected C/V of violation/crime - street,True
28199,4955,4678,15594,Hispanic,M,31,Black,Female,29,Abuse of Authority,Threat of summons,32,PD suspected C/V of violation/crime - street,False
28200,4955,4678,15594,Hispanic,M,31,Black,Male,27,Abuse of Authority,Stop,32,PD suspected C/V of violation/crime - street,False
28201,4955,4678,15594,Hispanic,M,31,Black,Male,27,Force,Physical force,32,PD suspected C/V of violation/crime - street,False
28202,4955,4678,15594,Hispanic,M,31,Black,Female,29,Abuse of Authority,Question,32,PD suspected C/V of violation/crime - street,False
28203,4955,4678,18070,Hispanic,M,32,Hispanic,Female,38,Abuse of Authority,Stop,28,PD suspected C/V of violation/crime - street,False
28204,4955,4678,18070,Hispanic,M,32,Hispanic,Male,26,Abuse of Authority,Frisk,28,PD suspected C/V of violation/crime - street,False
28205,4955,4678,39102,Hispanic,M,41,Black,Male,41,Abuse of Authority,Stop,45,Other,True
28206,4963,3016,24755,Hispanic,M,27,Black,Male,49,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28207,4963,3016,24755,Hispanic,M,27,Black,Male,49,Abuse of Authority,Frisk,46,PD suspected C/V of violation/crime - street,False
28208,4963,3016,24755,Hispanic,M,27,Black,Male,49,Abuse of Authority,Search (of person),46,PD suspected C/V of violation/crime - street,False
28209,4963,3016,24793,Hispanic,M,27,Black,Male,18,Discourtesy,Word,46,Other,False
28210,4963,3016,24793,Hispanic,M,27,Black,Male,18,Abuse of Authority,Stop,46,Other,True
28211,4963,3016,28460,Hispanic,M,29,Hispanic,Male,43,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28212,4963,3016,28893,Hispanic,M,29,American Indian,Female,30,Abuse of Authority,Refusal to obtain medical treatment,46,PD suspected C/V of violation/crime - street,False
28213,4963,3016,24793,Hispanic,M,27,Black,Male,18,Force,Physical force,46,Other,False
28214,4963,3016,24793,Hispanic,M,27,Black,Male,18,Abuse of Authority,Question,46,Other,True
28215,4964,2784,15995,Black,M,25,,Male,37,Abuse of Authority,Threat of arrest,46,PD suspected C/V of violation/crime - street,False
28216,4964,2784,15995,Black,M,25,,Male,37,Abuse of Authority,Search (of person),46,PD suspected C/V of violation/crime - street,False
28217,4964,2784,17218,Black,M,26,Black,Male,46,Abuse of Authority,Frisk,46,C/V requested info from officer,False
28218,4964,2784,17218,Black,M,26,Black,Male,46,Abuse of Authority,Search (of person),46,C/V requested info from officer,False
28219,4964,2784,17667,Black,M,26,Black,Male,31,Abuse of Authority,Search (of person),46,Report-possession/sale of narcotics,False
28220,4964,2784,17804,Black,M,26,Black,Male,20,Abuse of Authority,Stop,46,Other,True
28221,4964,2784,17804,Black,M,26,Black,Male,20,Abuse of Authority,Search (of person),46,Other,False
28222,4964,2784,19587,Black,M,27,Black,Male,34,Offensive Language,Gender,46,Parking violation,False
28223,4964,2784,19587,Black,M,27,Black,Male,34,Discourtesy,Word,46,Parking violation,False
28224,4964,2784,19587,Black,M,27,Black,Male,34,Abuse of Authority,Vehicle search,46,Parking violation,False
28225,4964,2784,19587,Black,M,27,White,Male,33,Abuse of Authority,Refusal to provide name/shield number,46,Parking violation,True
28226,4964,2784,22847,Black,M,28,Black,Male,42,Abuse of Authority,Question,46,PD suspected C/V of violation/crime - street,True
28227,4964,2784,22847,Black,M,28,Black,Male,42,Abuse of Authority,Frisk,46,PD suspected C/V of violation/crime - street,False
28228,4964,2784,22847,Black,M,28,Black,Male,42,Abuse of Authority,Strip-searched,46,PD suspected C/V of violation/crime - street,False
28229,4964,2784,23435,Black,M,28,Hispanic,Male,27,Force,Chokehold,46,PD suspected C/V of violation/crime - street,False
28230,4964,2784,23435,Black,M,28,Hispanic,Male,27,Discourtesy,Gesture,46,PD suspected C/V of violation/crime - street,False
28231,4964,2784,23435,Black,M,28,Hispanic,Male,27,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,True
28232,4964,2784,17667,Black,M,26,Black,Male,31,Abuse of Authority,Stop,46,Report-possession/sale of narcotics,True
28233,4964,2784,23435,Black,M,28,Hispanic,Male,27,Abuse of Authority,Question,46,PD suspected C/V of violation/crime - street,True
28234,4965,593,16914,Hispanic,M,26,Black,Male,32,Force,Nightstick as club (incl asp & baton),46,C/V requested info from officer,False
28235,4965,593,18169,Hispanic,M,26,Hispanic,Male,40,Abuse of Authority,Vehicle search,46,PD suspected C/V of violation/crime - street,False
28236,4965,593,18169,Hispanic,M,26,Hispanic,Male,40,Abuse of Authority,Search (of person),46,PD suspected C/V of violation/crime - street,True
28237,4965,593,18220,Hispanic,M,26,Black,Male,14,Discourtesy,Word,46,PD suspected C/V of violation/crime - street,False
28238,4965,593,21896,Hispanic,M,28,Refused,Male,49,Abuse of Authority,Threat of arrest,46,PD suspected C/V of violation/crime - street,False
28239,4965,593,21896,Hispanic,M,28,Refused,Male,49,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,True
28240,4965,593,21896,Hispanic,M,28,,Female,41,Abuse of Authority,Refusal to provide name/shield number,46,PD suspected C/V of violation/crime - street,True
28241,4965,593,21896,Hispanic,M,28,Refused,Male,49,Abuse of Authority,Frisk,46,PD suspected C/V of violation/crime - street,True
28242,4966,515,19320,Hispanic,F,28,Black,Male,12,Abuse of Authority,Search (of person),41,PD suspected C/V of violation/crime - street,False
28243,4966,515,19320,Hispanic,F,28,Black,Male,12,Abuse of Authority,Strip-searched,41,PD suspected C/V of violation/crime - street,False
28244,4966,515,34316,Hispanic,F,34,,,,Abuse of Authority,Premises entered and/or searched,46,Execution of arrest/bench warrant,True
28245,4967,3031,5818,White,M,28,White,Male,39,Discourtesy,Word,114,Report-dispute,True
28246,4967,3031,6037,White,M,28,,Male,18,Abuse of Authority,Vehicle stop,114,PD suspected C/V of violation/crime - auto,False
28247,4968,3254,15990,Hispanic,M,25,Hispanic,Male,19,Abuse of Authority,Search (of person),46,Other,False
28248,4968,3254,15990,Hispanic,M,25,Hispanic,Male,19,Abuse of Authority,Property damaged,46,Other,False
28249,4968,3254,15990,Hispanic,M,25,Hispanic,Male,19,Force,Physical force,46,Other,False
28250,4968,3254,15990,Hispanic,M,25,Hispanic,Male,19,Abuse of Authority,Stop,46,Other,True
28251,4968,3254,15990,Hispanic,M,25,Hispanic,Male,19,Discourtesy,Word,46,Other,True
28252,4968,3254,18188,Hispanic,M,26,Black,Male,19,Force,Physical force,46,PD suspected C/V of violation/crime - street,False
28253,4968,3254,18188,Hispanic,M,26,Black,Male,19,Discourtesy,Word,46,PD suspected C/V of violation/crime - street,False
28254,4968,3254,19793,Hispanic,M,27,Black,Male,34,Abuse of Authority,Search (of person),46,PD suspected C/V of violation/crime - bldg,False
28255,4968,3254,19793,Hispanic,M,27,Black,Male,34,Abuse of Authority,Frisk,46,PD suspected C/V of violation/crime - bldg,False
28256,4968,3254,20640,Hispanic,M,27,Black,Male,44,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28257,4968,3254,21276,Hispanic,M,27,Black,Male,43,Abuse of Authority,Search (of person),46,PD suspected C/V of violation/crime - street,False
28258,4968,3254,21276,Hispanic,M,27,Black,Male,43,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28259,4968,3254,19793,Hispanic,M,27,Black,Male,34,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - bldg,False
28260,4968,3254,19793,Hispanic,M,27,Black,Male,34,Abuse of Authority,Refusal to provide name/shield number,46,PD suspected C/V of violation/crime - bldg,False
28261,4973,7948,35537,White,M,22,Black,Female,32,Discourtesy,Word,46,Report-domestic dispute,False
28262,4973,7948,35537,White,M,22,Black,Male,30,Force,Physical force,46,Report-domestic dispute,False
28263,4973,7948,35537,White,M,22,Black,Male,30,Discourtesy,Word,46,Report-domestic dispute,False
28264,4973,7948,35537,White,M,22,,,,Abuse of Authority,Premises entered and/or searched,46,Report-domestic dispute,False
28265,4973,7948,35537,White,M,22,Black,Male,30,Force,Nightstick as club (incl asp & baton),46,Report-domestic dispute,False
28266,4973,7948,40078,White,M,24,,,,Abuse of Authority,Entry of Premises,46,PD suspected C/V of violation/crime - street,False
28267,4973,7948,40207,White,M,24,Black,Male,24,Abuse of Authority,Refusal to provide name,46,PD suspected C/V of violation/crime - bldg,False
28268,4973,7948,40207,White,M,24,,Male,23,Abuse of Authority,Refusal to provide shield number,46,PD suspected C/V of violation/crime - bldg,False
28269,4973,7948,40207,White,M,24,,Male,21,Abuse of Authority,Refusal to provide shield number,46,PD suspected C/V of violation/crime - bldg,False
28270,4973,7948,40273,White,M,24,Black,Male,21,Abuse of Authority,Strip-searched,46,Execution of search warrant,False
28271,4973,7948,40273,White,M,24,Black,Male,21,Abuse of Authority,Strip-searched,46,Execution of search warrant,False
28272,4973,7948,40273,White,M,24,Black,Male,21,Abuse of Authority,Frisk,46,Execution of search warrant,False
28273,4973,7948,40273,White,M,24,Black,Male,21,Abuse of Authority,Search (of person),46,Execution of search warrant,False
28274,4973,7948,40273,White,M,24,Black,Male,21,Abuse of Authority,Other,46,Execution of search warrant,True
28275,4973,7948,41603,White,M,25,Refused,Male,32,Discourtesy,Word,46,Moving violation,True
28276,4973,7948,40207,White,M,24,Black,Male,24,Abuse of Authority,Refusal to provide shield number,46,PD suspected C/V of violation/crime - bldg,False
28277,4973,7948,40273,White,M,24,Black,Male,21,Abuse of Authority,Stop,46,Execution of search warrant,True
28278,4974,830,29193,White,M,25,Hispanic,Female,57,Force,Physical force,34,PD suspected C/V of violation/crime - bldg,False
28279,4974,830,29193,White,M,25,,,,Abuse of Authority,Premises entered and/or searched,34,PD suspected C/V of violation/crime - bldg,True
28280,4974,830,34655,White,M,27,Black,Male,43,Force,Physical force,41,PD suspected C/V of violation/crime - street,False
28281,4974,830,36215,White,M,28,Black,Male,52,Abuse of Authority,Vehicle stop,41,Moving violation,False
28282,4974,830,36544,White,M,28,Black,Male,19,Abuse of Authority,Refusal to obtain medical treatment,41,PD suspected C/V of violation/crime - street,False
28283,4974,830,36544,White,M,28,Black,Male,19,Abuse of Authority,Other,41,PD suspected C/V of violation/crime - street,False
28284,4974,830,36544,White,M,28,Black,Male,19,Force,Physical force,41,PD suspected C/V of violation/crime - street,False
28285,4975,7148,10120,Hispanic,M,29,Hispanic,Male,50,Abuse of Authority,Question and/or stop,46,PD suspected C/V of violation/crime - street,False
28286,4975,7148,19416,Hispanic,M,33,Black,Female,37,Discourtesy,Word,46,C/V telephoned PCT,False
28287,4975,7148,37352,Hispanic,M,41,Hispanic,Male,19,Abuse of Authority,Refusal to obtain medical treatment,46,Execution of arrest/bench warrant,False
28288,4975,7148,37352,Hispanic,M,41,Hispanic,Male,19,Force,Other,46,Execution of arrest/bench warrant,True
28289,4975,7148,37352,Hispanic,M,41,Hispanic,Male,19,Force,Chokehold,46,Execution of arrest/bench warrant,True
28290,4975,7148,37352,Hispanic,M,41,Hispanic,Male,19,Force,Physical force,46,Execution of arrest/bench warrant,True
28291,4975,7148,39412,Hispanic,M,42,Black,Male,27,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28292,4975,7148,39412,Hispanic,M,42,Black,Male,26,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28293,4984,3856,3403,White,M,33,,,,Force,Push/Shove,49,Patrol Encounter,True
28294,4984,3856,3403,White,M,33,,,,Abuse of Authority,Threat of Arrest,49,Patrol Encounter,True
28295,4984,3856,17442,White,M,43,Black,Male,19,Force,Physical force,113,PD suspected C/V of violation/crime - street,False
28296,4984,3856,17442,White,M,43,Black,Male,19,Offensive Language,Race,113,PD suspected C/V of violation/crime - street,False
28297,5,3142,23843,Hispanic,F,31,,Male,15,Force,Physical force,72,Report-dispute,False
28298,5,3142,36234,Hispanic,F,36,White,Female,33,Abuse of Authority,Threat of force (verbal or physical),122,C/V requested info from officer,False
28299,5,3142,32429,Hispanic,F,34,White,Female,43,Discourtesy,Word,122,Other,True
28300,5013,29834,17667,Hispanic,F,24,Black,Male,31,Abuse of Authority,Stop,46,Report-possession/sale of narcotics,True
28301,5013,29834,17797,Hispanic,F,24,Black,Male,14,Discourtesy,Word,46,PD suspected C/V of violation/crime - bldg,False
28302,5013,29834,17797,Hispanic,F,24,Black,Male,14,Force,Physical force,46,PD suspected C/V of violation/crime - bldg,False
28303,5013,29834,17797,Hispanic,F,24,,,,Abuse of Authority,Premises entered and/or searched,46,PD suspected C/V of violation/crime - bldg,False
28304,5013,29834,18212,Hispanic,F,25,Black,Male,27,Abuse of Authority,Frisk,46,Other,False
28305,5013,29834,19811,Hispanic,F,25,Black,Female,19,Abuse of Authority,Strip-searched,46,PD suspected C/V of violation/crime - bldg,False
28306,5013,29834,19811,Hispanic,F,25,Black,Female,19,Discourtesy,Word,46,PD suspected C/V of violation/crime - bldg,False
28307,5013,29834,19811,Hispanic,F,25,Black,Female,19,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - bldg,True
28308,5013,29834,17797,Hispanic,F,24,Black,Male,14,Abuse of Authority,Threat of force (verbal or physical),46,PD suspected C/V of violation/crime - bldg,False
28309,5013,29834,19811,Hispanic,F,25,Black,Female,19,Abuse of Authority,Frisk,46,PD suspected C/V of violation/crime - bldg,True
28310,5014,19619,34722,White,M,23,Other Race,Female,46,Abuse of Authority,Threat of force (verbal or physical),46,Report-domestic dispute,False
28311,5014,19619,34722,White,M,23,Other Race,Female,46,Abuse of Authority,Threat of force (verbal or physical),46,Report-domestic dispute,False
28312,5014,19619,34722,White,M,23,,,,Abuse of Authority,Premises entered and/or searched,46,Report-domestic dispute,True
28313,5014,19619,37063,White,M,24,,Male,,Force,Physical force,46,PD suspected C/V of violation/crime - street,False
28314,5014,19619,37063,White,M,24,Black,Female,24,Force,Physical force,46,PD suspected C/V of violation/crime - street,False
28315,5014,19619,37063,White,M,24,Black,Female,24,Abuse of Authority,Refusal to obtain medical treatment,46,PD suspected C/V of violation/crime - street,False
28316,5014,19619,37063,White,M,24,Black,Female,24,Discourtesy,Word,46,PD suspected C/V of violation/crime - street,False
28317,5014,19619,40207,White,M,25,,Male,21,Abuse of Authority,Refusal to provide shield number,46,PD suspected C/V of violation/crime - bldg,False
28318,5014,19619,40207,White,M,25,,Male,23,Abuse of Authority,Refusal to provide shield number,46,PD suspected C/V of violation/crime - bldg,False
28319,5014,19619,40207,White,M,25,Black,Male,24,Abuse of Authority,Refusal to provide name,46,PD suspected C/V of violation/crime - bldg,False
28320,5014,19619,40207,White,M,25,Black,Male,24,Abuse of Authority,Refusal to provide shield number,46,PD suspected C/V of violation/crime - bldg,False
28321,5022,,2547,Hispanic,M,24,,,,Force,Other - Force,75,Stop/Question/Frisk,True
28322,5022,,2547,Hispanic,M,24,,,,Force,Punch/Kick,75,Stop/Question/Frisk,True
28323,5022,,2547,Hispanic,M,24,,,,Offensive Language,Hispanic,75,Stop/Question/Frisk,True
28324,5022,,2547,Hispanic,M,24,,,,Abuse of Authority,Person Searched,75,Stop/Question/Frisk,True
28325,5025,16704,30769,Hispanic,F,38,Black,Female,35,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28326,5025,16704,30769,Hispanic,F,38,Black,Female,35,Abuse of Authority,Search (of person),46,PD suspected C/V of violation/crime - street,True
28327,5025,16704,34197,Hispanic,F,40,Hispanic,Male,29,Abuse of Authority,Vehicle search,46,Parking violation,True
28328,5034,9575,27622,Hispanic,M,26,Black,Female,54,Force,Physical force,46,EDP aided case,False
28329,5034,9575,33656,Hispanic,M,29,Hispanic,Male,21,Abuse of Authority,Other,46,PD suspected C/V of violation/crime - street,True
28330,5034,9575,33656,Hispanic,M,29,Hispanic,Male,21,Discourtesy,Word,46,PD suspected C/V of violation/crime - street,True
28331,5034,9575,33683,Hispanic,M,29,Black,Male,39,Force,Hit against inanimate object,46,PD suspected C/V of violation/crime - street,False
28332,5034,9575,34295,Hispanic,M,29,Black,Male,50,Discourtesy,Word,46,PD suspected C/V of violation/crime - street,False
28333,5034,9575,34295,Hispanic,M,29,Black,Male,50,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28334,5034,9575,34295,Hispanic,M,29,Black,Male,50,Abuse of Authority,Frisk,46,PD suspected C/V of violation/crime - street,True
28335,5034,9575,35419,Hispanic,M,29,Other Race,Female,47,Abuse of Authority,Refusal to provide name/shield number,46,PD suspected C/V of violation/crime - street,False
28336,5036,20543,34722,Black,M,27,Hispanic,Female,42,Force,Physical force,46,Report-domestic dispute,False
28337,5036,20543,40208,Black,M,29,,Male,21,Abuse of Authority,Stop,46,PD suspected C/V of violation/crime - street,False
28338,5036,20543,40208,Black,M,29,,Male,21,Abuse of Authority,Frisk,46,PD suspected C/V of violation/crime - street,True
28339,5037,1578,11327,Asian,M,33,Hispanic,Male,26,Force,Physical force,46,C/V at PCT to file complaint of crime,False
28340,5037,1578,11327,Asian,M,33,Hispanic,Male,26,Abuse of Authority,Refusal to provide name/shield number,46,C/V at PCT to file complaint of crime,False
28341,5037,1578,20373,Asian,M,37,Black,Male,20,Force,Physical force,46,PD suspected C/V of violation/crime - street,False
28342,5037,1578,23238,Asian,M,38,Hispanic,Male,25,Discourtesy,Word,46,Other,False
28343,5037,1578,23606,Asian,M,38,Hispanic,Male,32,Force,Physical force,46,Other,False
28344,5037,1578,23606,Asian,M,38,Hispanic,Male,32,Discourtesy,Word,46,Other,False
28345,5037,1578,29744,Asian,M,41,Hispanic,Female,32,Force,Physical force,46,C/V telephoned PCT,False
28346,5037,1578,29744,Asian,M,41,Hispanic,Male,37,Force,Physical force,46,C/V telephoned PCT,False
28347,5037,1578,31086,Asian,M,41,Hispanic,Male,29,Discourtesy,Word,46,Other,False
28348,5037,1578,31086,Asian,M,41,Hispanic,Male,29,Abuse of Authority,Retaliatory summons,46,Other,False
28349,5037,1578,31086,Asian,M,41,Hispanic,Male,29,Abuse of Authority,Stop,46,Other,False
28350,5037,1578,31086,Asian,M,41,Hispanic,Male,29,Abuse of Authority,Property damaged,46,Other,False
28351,5037,1578,33799,Asian,M,43,Hispanic,Male,24,Abuse of Authority,Vehicle stop,46,PD suspected C/V of violation/crime - auto,False
28352,5037,1578,33799,Asian,M,43,Hispanic,Male,24,Discourtesy,Action,46,PD suspected C/V of violation/crime - auto,False
28353,5037,1578,33799,Asian,M,43,Hispanic,Male,24,Abuse of Authority,Vehicle search,46,PD suspected C/V of violation/crime - auto,True
28354,5037,1578,37463,Asian,M,44,Hispanic,Male,26,Abuse of Authority,Vehicle stop,46,PD suspected C/V of violation/crime - auto,False
28355,5044,7108,11714,Black,M,32,Black,Male,17,Force,Physical force,71,Report-dispute,False
28356,5044,7108,13270,Black,M,33,Black,Female,49,Force,Physical force,71,Report of other crime,False
28357,5044,7108,19803,Black,M,36,White,Male,39,Abuse of Authority,Threat of force (verbal or physical),84,PD suspected C/V of violation/crime - street,False
28358,5044,7108,23541,Black,M,37,White,Female,28,Force,Physical force,60,Parade/special event,False
